c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0xbff2ce48+0x3dd2f850j,0xbcf96a80+0x3f412c50j,0xbfa6cd4f+0xbf258c5cj,0xbf66d08c+0x3fc2bc46j,0x3f3f1394+0xbe0e1e60j,0x3f53b5fc+0xbf92f390j,0x3f83535c+0x3d1e2980j,0x3d28bbc0+0x3feabc7cj,0x3f240e18+0x3f978155j,0xbfd31437+0xbf26ef10j,0x3f533214+0x3f038fb4j,0xbeb48a88+0xbf409460j,0xbdb12770+0xbfa46ae9j,0xbe9ecde8+0x3e203e10j,0x3f08f4f4+0xbe916a18j,0x3eb80240+0xbf2320e0j,0x3dd6a9e0+0x3f929970j,0xbf5efb92+0x3f862943j,0x3f218588+0x3ec98c48j,0x3e013f50+0xbfde5e5aj,0xbf848998+0x3e85e318j,0x3f8e4e7c+0x3fd42bb6j,0xbf4a2d20+0x3f374090j,0x3fa7a365+0xbdd43504j,0x3f88200b+0xbd3b3480j
0xbf2098f8+0x3f9745dbj,0x3e9b8a88+0xbe8b1400j,0xbb5a7600+0xbe0921a0j,0xbec69858+0xbf84100ej,0xbf0570d8+0x3e5f2d28j,0x3e2223d8+0xbf64cec8j,0x3f940f37+0xbf3ff59cj,0x3ff0e3b5+0xbfa39b5bj,0x3ec958d0+0x3ff52152j,0xbf3f998e+0xbf827c4bj,0x3e2a8cc0+0x3f4c80fcj,0x3fef1fbc+0xbf14a0a8j,0x3fa3c4a6+0xbf309644j,0xbf8292a4+0x3cd01400j,0xbf3ae3f0+0xbf0c154aj,0x3f9ba4e4+0xbfbd36bbj,0xbf0e53ec+0x3fa9643bj,0xbfb0a17a+0xbe71ceb0j,0x3f3e95d4+0xbe88bae4j,0x3f42f514+0x3f8c9b40j,0x3ee4adc0+0x3f207154j,0xbda7da64+0xbebd2840j,0xbf00112c+0xbe868d58j,0x3f60f548+0xbda8fb80j,0x3f5f2ee0+0xbf7fa43cj
0x3f9ba37a+0x3e990560j,0x3f941903+0xbfa9916bj,0x3f6b7790+0x3d3546c0j,0xbf8461e0+0x3f2f0a94j,0xbe955330+0x3f8edd3dj,0xbe4ca4b0+0xbe595b20j,0xbfac642f+0xbf2bb290j,0x3da53040+0x3ebde480j,0x3ff65553+0x3e8b7310j,0xbf15e494+0x3f61e778j,0xbf392440+0xbf247cb4j,0x3f81d34d+0xbf751228j,0xbfbbc032+0xbf14b178j,0xbed76b20+0xbf48a820j,0xbf229ddc+0x3edebd18j,0x3e59bf60+0xbf65fd64j,0xbedf4568+0xbef62029j,0xbf52bbf0+0x3facf35fj,0x3f4b79f0+0x3f3a595ej,0xbe8cfeb9+0xbede7b0cj,0xbe3bf690+0xbfa8a1d1j,0x3f15a268+0x3d9642e0j,0xbf5bf648+0x3e9081e0j,0x3fb90b05+0xbf64c44cj,0x3ff26654+0x3ef09dc8j
0xbdb4fa40+0x3f12bbe6j,0x3f5200c4+0xbf837c9ej,0x3fbbfdf2+0x3e72f4c0j,0x3f15d8f0+0x3efbe970j,0xbf1c49bc+0x3f3713c8j,0xbe06b208+0xbf5a11d4j,0x3f81e181+0x3e1a1020j,0x3e57bed0+0x3eb78f10j,0xbfa50669+0xbf876597j,0xbe386520+0xbf28a8f2j,0xbf82ff68+0xbf6b4fa8j,0x3ef927a8+0xbf9ecd78j,0xbf602f10+0xbf009b54j,0x3e65c3a0+0xbe2c1720j,0x3f6eb100+0x3fb8cfa2j,0xbe3e9e00+0xbfac9776j,0xbf82262a+0x3f42dd50j,0x3f0b73d0+0xbebdaca8j,0x3efbccf0+0x3f74abf0j,0xbeead357+0x3e4f3b90j,0x3f48a86c+0x3fd8e487j,0xbd4759c8+0x3cba9f80j,0xbfeac02a+0xbd3dd660j,0x3f508b04+0xbe9d06f0j,0xbf4192c8+0xbfd2939aj
0xbe160ad0+0x3fe14dc2j,0xbf56d084+0x3e9f3050j,0xbf0c9664+0xbfd03c40j,0x3e32e8d0+0xbece3228j,0x3f445aa0+0xbe5cd2a0j,0xbfeb6fae+0x3d3886e0j,0xbde1c644+0x3f3916c4j,0x3f49389c+0x3eace080j,0xbdfe0284+0xbfa756e0j,0x3ec6ada4+0x3ebc91e0j,0xbfa576a5+0x3fe82488j,0xbf549d9c+0x3e88cec0j,0x3fcfe106+0xbebbb748j,0x3e884138+0x3f17a60cj,0xbfdfe2b0+0xbfb06d04j,0x3fa85e4e+0xbdc7c5a4j,0x3f6ff6e8+0xbf8a81b6j,0xbf7f2b84+0x3f8bb45aj,0xbe84ae2c+0xbd250240j,0x3e6edfb8+0x3f34ac7cj,0xbfa67583+0x3eb01688j,0xbfeeb5df+0xbfc3f84ej,0xbfbc1a6e+0xbfb17ef4j,0xbfcfe2dc+0x3e7e3170j,0x3e960e94+0xbf5ea804j
0x3fb4a97e+0xbd6f1440j,0x3f684c60+0xbd9dc580j,0xbf5b4fd0+0x3f9f26b6j,0xbf658870+0xbebb0330j,0x3f27ebc8+0x3f5cdf1cj,0x3ee65410+0xbed5f8e8j,0xbf6380fc+0x3d226480j,0x3da2fee0+0xbf44ef90j,0xbfd2fc14+0xbe715750j,0xbeab6ba0+0xbf502434j,0x3f356cf0+0x3fb128ffj,0xbf8d027c+0x3eeb9f30j,0xbf5a139c+0xbf7d3bb4j,0xbfaf91e2+0xbe68ee60j,0xbf3eb89c+0x3df6b520j,0x3e87b2b8+0x3f3382c8j,0xbf3febc4+0xbf74d9f4j,0x3dad4440+0xbfc79237j,0x3f0ae064+0xbec0ca70j,0x3f26315c+0xbf9fddbaj,0x3e9e3ea0+0x3f81f331j,0x3f663e00+0x3e951014j,0xbc61b100+0xbf3ad978j,0x3e9fac98+0xbef47118j,0x3f68cd38+0xbe266a10j
0x3bfd8600+0xbed27008j,0xbe4802b8+0xbe874d08j,0x3f6b9450+0xbddd5c80j,0xbf809de6+0x3e5897a0j,0x3e680790+0xbf2aceb8j,0x3fbdaa0b+0x3e946ce4j,0x3fc51371+0xbe2730f0j,0x3f151098+0x3f9e3546j,0xbeb85a48+0x3e46b250j,0xbe056910+0xbe003ac0j,0x3f037a8c+0xbedbf120j,0x3f183a00+0xbe3765e0j,0xbffa59ca+0x3f1a4148j,0xbd681a80+0xbe828ac9j,0xbf203234+0x3e768ee0j,0xbed52388+0x3ec97988j,0xbccec600+0xbe86eb48j,0x3f06f4ac+0xbfce597cj,0x3c129100+0xbf264e34j,0x3d8c5220+0x3f686808j,0x3ee90ff8+0xbfbb6f24j,0xbf9786cd+0xbf760040j,0xbf4661b8+0xbfe297afj,0x3d5f75a0+0x3f4a86b4j,0x3f689df8+0x3cae0900j
0xbf95ae95+0xbe38c500j,0xbec4f778+0xbf852416j,0xbfbbe329+0xbfeeab8aj,0xbe03e37e+0xbd292be0j,0x3f41b718+0x3f672178j,0xbe9edf84+0x3e1dff20j,0x3fe02ef4+0x3ec71700j,0xbf09abdc+0xbf6f5b58j,0x3f09c844+0x3ec46200j,0xbfd22e42+0x3c9f6100j,0xbe588c30+0xbdcac43cj,0x3e9bf040+0x3e348b40j,0xbf87bada+0xbfd4536aj,0xbf2cd720+0xbf515174j,0xbfbdb928+0xbf0d2f54j,0x3f99322e+0x3fe9b9d9j,0xbf82566a+0xbe22b3d0j,0xbf998810+0x3ed06c40j,0x3ccc4d80+0x3f4bee94j,0x3f3364f0+0x3f5d61c4j,0xbf739518+0xbe1d53a0j,0xbfa2941e+0xbf179628j,0x3fa7291b+0x3f504a60j,0x3f963183+0x3db27000j,0x3fd984a7+0xbfbae49ej
0x3f53de88+0x3fb7be83j,0xbd2f9440+0xbe15aae8j,0x3f025ac8+0xbe8a32dfj,0xbea0fa01+0x3edeefa8j,0xbf4e1618+0x3e3ffa60j,0x3feb8ad5+0xbfc8f727j,0xbfb037c0+0xbfbce6dcj,0xbeb40120+0x3d9e4030j,0xbee60998+0x3efd4550j,0x3fb7f2ff+0xbeb9e2d7j,0x3e492248+0x3f2b8d86j,0xbf8cc647+0x3f05880ej,0xbf55644c+0x3f9cda5cj,0xbf80c7f3+0x3f460f20j,0x3e1bed20+0x3f938141j,0x3feafa31+0x3f322f0cj,0x3f1fcd0c+0xbfa2c32ej,0x3f03ad98+0x3f5f1d40j,0xbdda51c0+0xbe83eef8j,0x3f9b02ec+0x3ee3e0c0j,0xbeedd77c+0x3f51da64j,0x3e9b401c+0x3f1eef48j,0xbff3c6a6+0x3f05842cj,0xbe985fe8+0xbe368ca0j,0xbf9a41d2+0xbf3ef434j
0xbf7706e0+0x3f6007d8j,0xbdad433c+0xbf5c9b54j,0xbee839c0+0xbe1591d0j,0x3f6105a8+0xbc7321e0j,0xbe8b6cb0+0x3ebc9048j,0xbe3fca30+0xbf8b6bbaj,0xbd7a7938+0xbf6f23a8j,0x3dc66b40+0x3e159120j,0x3f581c90+0xbfcc9f70j,0xbe91aab0+0xbe31d85ej,0xbf92888d+0x3f80e4fcj,0xbfacd642+0x3f57db6cj,0xbf72901c+0x3f8d12dcj,0xbfadd6c2+0xbfda32b1j,0x3f844ccd+0x3f719e10j,0xbf958812+0x3f928861j,0xbf777468+0x3f2e20dcj,0x3f4bf918+0xbf8ee816j,0xbf84204a+0x3eee4a78j,0xbd1eff00+0x3e78cbd0j,0x3f028df4+0x3e23bf80j,0x3f0039cc+0xbee4a990j,0xbdf84510+0xbe82340cj,0xbeecb6ff+0xbe3f82b2j,0xbf80328c+0xbd9d1420j
0xbe9230d0+0xbeefcc60j,0xbf4696a2+0xbf658180j,0xbe79ada0+0x3f83109ej,0xbe86fb00+0xbdeb471cj,0x3f89386b+0xbff08b6aj,0x3fe6c10a+0xbf21e750j,0x3e97a9e8+0xbf9b7abaj,0xbf0cb128+0x3f310ce4j,0x3f3baf3c+0x3fb46e5dj,0x3f8d7cc5+0x3e8e43b8j,0x3e0fc980+0xbf00e1fcj,0xbef593e0+0xbf7d3d24j,0xbdba0620+0xbf368e14j,0xbe454630+0xbd9bb680j,0xbf30508c+0xbf8e3b71j,0x3febb17b+0xbf0f93d0j,0xbf594224+0xbcc4f000j,0x3fbfd1f9+0x3f4d628aj,0xbf4144d8+0xbf9d90a4j,0x3f629048+0x3f90d25ej,0x3d4d7a80+0x3fa80c3fj,0x3e5bc728+0x3ecffe58j,0x3ef62af8+0x3f8f9312j,0xbf3f1d4c+0xbf6e9044j,0x3f5dfd1c+0xbf8e0be4j
0x3fcb9739+0x3fa235ecj,0x3f0a88b8+0xbc15d800j,0x3f94ad36+0xbe84c570j,0xbf11dfd8+0xbf1f96b8j,0xbf35aa80+0x3f9facb0j,0xbece3a00+0x3f0217dcj,0xbe04a190+0xbef2a550j,0x3f4c82e6+0xbede5c64j,0x3f03019e+0x3e77f6b0j,0xbf1827da+0x3ee40ed0j,0x3f154ae2+0xbef1d270j,0xbf0f27e4+0x3f55c590j,0x3da82960+0xbf8c8c7bj,0x3ff4d679+0x3f71ce58j,0x3f9ba6bb+0x3dbf2780j,0xbf605ba4+0xbfee6eeej,0xbf77e61c+0xbf5c3618j,0xbf02f69c+0x3e952a10j,0x3f927e18+0xbe83034cj,0x3eaba6f0+0xbf2fa764j,0xbed9fd98+0xbeb2f2e4j,0xbc7f2400+0xbf215784j,0xbf01cf90+0x3e785160j,0x3f8911c1+0xbe365d02j,0xbe685450+0x3fa2df35j
0x3f8385fa+0xbf99b9e7j,0xb9b2c000+0x3f204764j,0xbf48ea34+0x3f0291f4j,0x3f86222b+0x3f62b6f0j,0xbfe1a57a+0xbf99e3f3j,0x3d600c60+0x3f51dcf4j,0x3f818719+0x3f71aea0j,0xbf49bff0+0x3f898b9aj,0x3d8b6340+0x3ebf9630j,0xbea8974c+0x3f707b38j,0x3fab5099+0xbe1b0682j,0xbec35360+0xbfeda7ffj,0xbf204ca8+0x3ef5c028j,0xbf7510d4+0x3e303480j,0xbd93c200+0xbfadd8daj,0x3fd32182+0x3e0fbdd0j,0x3f31c55c+0x3e38ec10j,0x3f75f970+0x3ecc0288j,0xbde71760+0x3e80a168j,0x3f2d6f8c+0xbd8e9ac0j,0xbec6fcc8+0x3f8ddcb5j,0xbea64547+0xbe1d34b0j,0xbf825f28+0xbf75fb20j,0xbc2a8f20+0x3f2dc80cj,0x3f12a730+0xbea465b0j
0xbf7d5794+0x3fafa1aej,0x3fb37356+0xbee03c50j,0xbfd33f87+0x3f055978j,0x3fb0a2fd+0x3f8f6853j,0x3fb7ea8b+0xbfa62a6ej,0xbf435c56+0xbec351c8j,0x3f19ca1c+0xbf40eed0j,0x3ea1ee60+0xbff3767aj,0xbe8b1fd0+0x3d4a0160j,0xbefd55c0+0xbfb29902j,0x3f258d78+0x3fcc9d37j,0xbf1a9a88+0x3f1a84dej,0x3fa9e615+0xbe4dd3d0j,0xbee5b37c+0xbfa8aa7fj,0xbe5a3600+0x3eb70c6cj,0x3ea09cc0+0xbdfe45c0j,0xbf98d8d2+0x3f3f0f6aj,0xbe4f4aa0+0xbfc98db2j,0xbf93d20d+0xbf755378j,0xbeb6d268+0xbf7c2134j,0x3fe060dd+0x3f1a5000j,0xbf8bbf7b+0x3ccd9700j,0xbf39ac18+0x3facac82j,0x3f71b088+0x3f87fae2j,0x3f0236fc+0xbfa46199j
0x3fccec28+0xbeb6c1d0j,0xbeed22f0+0xbef1a474j,0xbf6d0cc4+0xbe998b78j,0xbdd29ca0+0xbf062924j,0x3cd6f800+0xbf9e3d43j,0x3ec8cb90+0xbfa4b1faj,0xbe059290+0x3d045380j,0xbf5c33e8+0xbdb3ca40j,0x3f09fc78+0x3fc2feb5j,0x3f8ba967+0x3f926323j,0xbf817b78+0x3fa5911fj,0xbf5abb18+0xbc44be00j,0x3fbc9ff2+0x3fb0aff3j,0xbe10e378+0x3fde94c2j,0xbf879a66+0xbec5b59fj,0xbe6ba740+0xbf6d5b04j,0x3f20c9d8+0x3e32c850j,0x3fe8d96f+0xbee206c8j,0x3f0177ac+0x3f49bf4cj,0x3da48320+0x3f8121afj,0x3f56498e+0x3d1e5a40j,0x3efaedd8+0xbedbee99j,0x3e91d93c+0x3ea741d8j,0xbfac1c6a+0xbf6bef0cj,0x3fc50c0d+0x3f6ef610j
0xbf831314+0x3fa24fd6j,0x3fcb8ebc+0x3ef4162cj,0xbf2b8ebc+0xbf5d8aecj,0x3eb85014+0xbfb65ef3j,0xbf002c5c+0xbeafe668j,0xbedaf5a8+0xbd736c08j,0x3e981d90+0xbf482af8j,0x3f319d2c+0x3ed26ae8j,0xbf1eb6c0+0x3f718ed0j,0xbf0a8c82+0xbf331e9cj,0xbfad6a43+0x3f6c5af0j,0xbf0e0658+0xbe728f50j,0xbf8cdd29+0x3f308e4cj,0x3f09c050+0xbc7e3900j,0xbf98fa5a+0x3e431b50j,0x3e8fa0a0+0x3eb54db0j,0x3f3ee298+0x3e2bfab0j,0xbe0b7cae+0xbe5b2a90j,0xbfb0c6f0+0x3f74bfb0j,0xbf7b5240+0xbfdba84ej,0x3e9c21e0+0x3f97e537j,0x3ea6d410+0x3f0dab10j,0x3f1ad7e8+0x3f95ec63j,0xbf0bf918+0xbdd9a6c4j,0xbed1022f+0x3f186e62j
0xbe61b428+0x3f29645cj,0xbee23688+0x3ed38c3cj,0xbdf0cc64+0x3f685af0j,0xbf54b55c+0x3de269c0j,0xbf210748+0x3e6ba910j,0x3f674540+0xbe5e9390j,0x3f6d7680+0x3f5c416cj,0x3e192280+0x3f857585j,0xbf04c0f4+0x3ef618c8j,0x3ccbda80+0x3f5fc5d0j,0xbf19d7e0+0x3f26eef4j,0xbe4b5ab0+0xbbea8c00j,0x3e366fb0+0x3ec6a3f8j,0xbe5c1020+0x3e91d1d8j,0xbe683b10+0x3f265190j,0xbe335190+0xbdf46680j,0x3f772148+0xbf432638j,0x3fe7945b+0x3e578640j,0xbf35e8b2+0x3f8351b9j,0x3f55e410+0xbfb5d693j,0x3f13e9b0+0xbe8c151cj,0xbfef0b94+0xbe6a2350j,0x3fb391c2+0x3ef55238j,0x3f91f2a8+0xbf8df83dj,0x3f03b32c+0x3c962200j
0x3fbae14b+0xbf0c246aj,0xbe55c870+0x3f193be0j,0x3d4f6ba0+0xbf135544j,0x3f8f80c4+0xbfabf91dj,0x3dd715c0+0xbee10158j,0xbf911443+0x3f52479ej,0x3eb0fb38+0x3f602cc8j,0x3f861600+0xbf7ccbe4j,0xbf994546+0xbe33e510j,0x3f068446+0xbe5cc490j,0xbf61f748+0x3fa5e68dj,0x3f188ea0+0x3fee4969j,0x3e908390+0xbfe635b3j,0x3f9758fc+0xbf12ef8cj,0x3e60c1f0+0x3ec37630j,0x3f721380+0x3ed5ab3cj,0x3f5a1860+0x3fd4d5a3j,0xbfdaed58+0x3ff7d51dj,0xbec050f1+0x3f1835e4j,0x3e374000+0x3f861594j,0x3f9de410+0x3f10aa38j,0x3ebf8464+0x3f854340j,0xbf620824+0x3fc299adj,0xbf81938a+0x3d92d4a0j,0x3e855d58+0xbf8b3532j
0x3e837de0+0xbe962908j,0xbed451d8+0xbeb31108j,0x3f8da3d0+0xbea9fc78j,0x3eb728d8+0xbf2387b2j,0x3ff9330d+0x3ebafe20j,0xbd959edc+0x3e839154j,0x3f69a438+0x3fa2743aj,0x3f106304+0x3f2947d0j,0xbea8f808+0x3efbdef8j,0x3fe87c71+0x3f6e67a0j,0xbe800d08+0x3eeacfa8j,0x3f3373f0+0xbf252518j,0x3ee19d18+0xbfa81c83j,0x3f49baea+0x3eaca390j,0x3ee8c000+0x3ec670c0j,0xbe375018+0x3f759778j,0xbece9a98+0xbf979a1bj,0xbf90e44f+0x3fb2dc5bj,0xbf32e660+0xbf5e4afcj,0x3fc8dae0+0xbfb871bej,0xbe66f2d2+0xbed8c6f0j,0x3e8eab7c+0x3ed75dd4j,0xbf3e489c+0x3e7de1b0j,0xbfc35924+0xbf0a5074j,0x3fd74182+0x3f929278j
0x3fc24c9a+0xbfdfe29ej,0xbd8457e0+0x3f1e0150j,0x3e2bfcc0+0xbe26cd78j,0x3de7a640+0x3fd69db8j,0x3f293ace+0xbe8e16e8j,0x3f8478e7+0xbe776ee0j,0xbf9d6919+0x3f433a50j,0x3fa041ce+0x3f0f2144j,0x3f354a80+0x3f663d80j,0x3ef5ff1c+0xbe6ff6a0j,0xbd659cc0+0x3f6b7438j,0xbf0ca3d8+0xbcae4880j,0xbf7120fc+0x3f6c57e8j,0x3fcb3cb1+0xbf3914ecj,0x3e83e554+0x3e720c60j,0xbf2306f8+0xbfaf4aaaj,0xbef92208+0xbdab8420j,0xbf68e9d4+0xbe6ae292j,0x3f30ffa4+0x3f61d1a0j,0x3fd8b58e+0xbcfb2290j,0xbf307d40+0xbf365134j,0x3f636be8+0xbefe28d8j,0x3f33ab5c+0xbe2cb5c0j,0xbfa59672+0xbf3f55faj,0xbffb9d63+0x3c945a80j
0xbf44ebe0+0x3de316b0j,0xbf7df288+0xbf784bd4j,0x3e892168+0xbff457aaj,0xbf90cff2+0x3f3d5460j,0xbf4657e8+0xbef4c718j,0x3f45be7c+0xbef91700j,0x3f315a3c+0xbfab8fc6j,0xbf40410c+0xbf6c434cj,0xbf39b856+0xbe882f50j,0xbe1e31d0+0x3ebe7618j,0x3fc0dda5+0x3e69ecd0j,0x3f4c0968+0x3f0b44b4j,0xbfc99ebf+0x3cda9380j,0x3e6686e0+0xbfabb8d6j,0xbee16fa8+0xbefaaad0j,0x3fdd47c3+0xbf3cd178j,0x3f64c9c0+0x3d9ebf40j,0x3e323bf0+0x3f744df8j,0xbe679998+0x3fa6c9a6j,0xbfe8a18e+0x3f910e5cj,0xbd1f1c00+0x3e559990j,0xbeef311f+0xbe8377b1j,0xbfa48f4e+0x3ed53718j,0x3dfc0e80+0xbfaf7b2dj,0xbf86dfdd+0xbf80f304j
0x3e97e520+0xbf3ecf08j,0x3f568874+0xbfd9ad12j,0x3e896c54+0x3e815794j,0x3cfe7e80+0x3e2aa300j,0x3f35ee88+0xbf0e0f0cj,0x3f9d95e9+0x3cf92900j,0xbe7c80a0+0x3f81b753j,0xbeec5730+0xbf60e768j,0xbf89463c+0xbf985a1cj,0x3f80489e+0xbf130daaj,0x3f1a40d0+0x3f8c8d14j,0xbb077800+0xbe22ba40j,0xbf9adb73+0xbf750c60j,0xbffdba26+0x3f1b98acj,0x3f41dcc0+0xbf0880b0j,0xbe1d8be0+0x3e1174e0j,0xbf4c5bd4+0x3e81f05cj,0x3efc7578+0x3e4fce90j,0x3f765750+0xbeed5428j,0x3eebeec0+0xbea81820j,0x3f27e972+0xbe82d0b8j,0x3ea4e0c4+0xbe9252b8j,0x3f211f3c+0x3edb70d8j,0x3f03a7fc+0xbf933967j,0x3e8b0cdc+0xbf01b56cj
0x3fcc8c0b+0x3f056ce0j,0xbf5f2e58+0x3ed0d888j,0x3e4ce910+0x3d1b5cc0j,0xbf6d3d28+0x3fbe082dj,0xbcc42500+0x3f9f24cej,0x3f123a32+0x3e738740j,0xbf0cc758+0xbfb5d186j,0x3f8bccc0+0xbea0a890j,0x3f737eb0+0x3f2bda24j,0x3e991cc0+0xbc78bf00j,0x3f119470+0xbe097680j,0xbf85380f+0xbe98b960j,0x3f17c270+0xbbd91e40j,0x3fed816c+0x3f681ed0j,0x3ff35a4c+0x3d5f9740j,0xbe0f5820+0x3f4b6464j,0xbf1a5204+0x3fa398e0j,0x3e601bc0+0x3f442a0cj,0xbf070bd4+0x3f6eef48j,0x3f6e4e76+0xbfe12796j,0xbf4753b0+0xbee91dd8j,0x3dc63400+0x3eff1f40j,0x3ff26bcb+0xbf87868aj,0xbf41ea3c+0xbf2bb69cj,0xbffdb2be+0x3fec73f3j
0x3f7b9048+0x3f8c3dccj,0x3f43e564+0xbfc5e282j,0x3e2ed970+0x3eb092f8j,0xbf14fa44+0x3fe0891dj,0x3cdc5a00+0x3fe051a4j,0xbefed910+0x3f1ecf4ej,0x3f501cb4+0xbf3ae730j,0x3ede0494+0xbeb29f00j,0xbfc2d7cc+0x3f03354cj,0xbf83a3ef+0xbf610b00j,0xbfc9c65e+0xbff439a2j,0xbf31117c+0xbf6512e4j,0xbf83bcd8+0x3e3a12e0j,0xbfac6f74+0xbe0eaab0j,0xbb409c00+0xbf5004d0j,0xbee8fce7+0xbf6ae450j,0xbf8a6b52+0xbf0be130j,0x3eb9d878+0xbf806253j,0xbf10632c+0x3e969188j,0xbfe5a9e5+0x3fec1378j,0xbf0b15a4+0x3ecd9be0j,0x3f833401+0xbea3f5afj,0xbff5176e+0x3d9bf940j,0x3f2cdaf8+0x3f16ad40j,0x3fda0e83+0x3f3691fej
0x3f249878+0x3e29a720j,0xbf5980b8+0x3f9a956aj,0xbfbb7298+0x3f84fd8ej,0x3e8db438+0x3f7faae0j,0xbe9ca684+0x3f9cdadfj,0x3eb90928+0xbfddb932j,0x3e5bb260+0x3f8da55aj,0x3fadbe08+0xbdb8bfbcj,0xbee8c560+0x3f014424j,0xbf2b6100+0x3d599400j,0x3db959e0+0xbf9e4f54j,0xbf8e58c8+0xbfbb24b2j,0x3fc5077e+0xbe1465d0j,0xbfbd9678+0xbf17bb84j,0x3eb26ea0+0x3d152b40j,0x3f697780+0x3fc5e73bj,0x3e81e59c+0x3eef9838j,0x3d4cb140+0xbe4c6390j,0x3f479568+0xbf837af3j,0xbf90ad1e+0xbe2a82e8j,0xbf12bbbc+0x3cb6e300j,0xbf7c9bec+0x3f5c2250j,0xbf823183+0xbdc9f5d0j,0x3f7bbd88+0xbffb4f92j,0xbf25bfcc+0xbec4b898j
0xbd756a40+0xbf64de88j,0xbc1a2700+0x3a24d000j,0xbf00a5c0+0x3e80896cj,0xbf6fb124+0xbf0bc72aj,0x3f1c1f40+0xbf3a4ba0j,0xbf6a74c8+0xbd7b0860j,0xbaf4c100+0x3f52ace2j,0x3ffc0ee9+0x3e2484d0j,0xbf1d40cc+0xbf5e1c66j,0xbe31bf20+0xbdf9a490j,0x3f3d2cdc+0x3e1da5a0j,0x3f1507f4+0x3e41ef60j,0xbee0b208+0xbf179188j,0xbed12d40+0x3e19a1e0j,0xbef65560+0xbff80442j,0x3f695f38+0xbf9937c6j,0xbe47f740+0x3f16d52cj,0x3ede71e8+0xbe9d1150j,0x3fedd470+0xbdd6d940j,0x3fd86046+0x3f488f40j,0x3f4fa4f4+0xbe41d690j,0x3f1cf3ae+0xbea3bbe8j,0x3edfdc88+0x3dd99340j,0x3ed78bf8+0x3e952038j,0x3e242d10+0xbf9b5f89j
0x3f8d1897+0x3f36ade8j,0xbe91d039+0xbf8aad9dj,0xbc60da00+0x3d9d7fc0j,0xbf23eec4+0x3f1cd114j,0xbf011f04+0xbf0b8b80j,0x3f2a9b10+0xbe72a0e0j,0x3f2dd260+0x3e077410j,0x3fb18e8e+0x3ea97798j,0x3eee4868+0x3f21eb0cj,0x3f3462d8+0x3eefe188j,0x3e9502e8+0x3f3a1b64j,0xbe532c00+0xbed6a190j,0x3f64e008+0x3f1d1bacj,0x3f232454+0x3f5da14cj,0xbe918b07+0x3efcee00j,0x3f1bd0ce+0xbe8f33e0j,0x3f3671b8+0xbf83dcfaj,0xbc2c9f00+0x3fb42988j,0xbdb62f00+0xbf5f8bf8j,0x3f247524+0xbd1e5b80j,0x3d16fa80+0xbf835363j,0xbecd64a8+0x3e9ae270j,0x3d3472a0+0xbf71fe44j,0xbf2b9818+0xbf869fd6j,0x3e6d3ef0+0x3f7fcd00j
0xbf071dfc+0x3fdbb731j,0xbf47b78c+0x3e3e8d10j,0xbee03bd0+0xbf302648j,0x3fb96196+0x3f49a63ej,0xbf0cabc0+0xbe649ea0j,0x3fabfb44+0x3d67bb00j,0xbc9c4900+0xbe214620j,0x3f94611e+0x3f022ea2j,0x3eb964e8+0xbf52be80j,0xbe094ea0+0x3f54203cj,0x3f22d3bc+0x3eb73f58j,0xbf000824+0x3f021010j,0xbf71d2c0+0xbf7a90b0j,0xbf90d13a+0x3e7c1498j,0xbe9bdf90+0xbe2a07f0j,0xbf2d11a0+0x3ea01c08j,0x3ed2f3bc+0x3fb377fbj,0x3f2187a4+0xbf8a1c73j,0xbfd980e2+0xbf79ed78j,0xbeafeb0f+0xbfcbcea7j,0x3e752938+0x3f7fa008j,0x3f5ebac8+0x3f88519fj,0xbf3e83d4+0xbee945e8j,0x3f3c81d8+0xbf34e56aj,0x3f234838+0x3f311d10j
0xbf228540+0xbe543a30j,0x3fb892f8+0x3e85f730j,0xbf4b41c0+0xbf4893b4j,0xbeb55a17+0x3ef635f8j,0x3f0323f2+0xbe17e870j,0xbcc3c600+0xbe2d3e6ej,0x3dc5ee60+0xbdb25820j,0xbf4fa0d8+0xbf0d4eb4j,0x3fb4852f+0x3f941280j,0x3f25ed74+0xbf0b8070j,0x3fa4e20c+0xbf0ba5dcj,0xbdce9820+0xbea6ba18j,0x3e903ec8+0x3fb39850j,0x3f0312c0+0xbfbd16e7j,0x3fddcbea+0x3f2ca8a0j,0x3f0b4d78+0xbf96106aj,0x3e9015a4+0xbfd5eb88j,0x3ec212d8+0xbe94bb70j,0x3f24d278+0x3e6cd650j,0x3fd92362+0x3eb1e498j,0x3fc62dc0+0x3f9b1cacj,0xbdde4220+0xbf847ef0j,0xbf3f4d2c+0x3e766dd0j,0xbf13c596+0xbe7086f0j,0x3ef81340+0xbfae04dfj
