c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
2.47218132e-01+1.41473222e+00j,1.44435334e+00-1.54886472e+00j,1.06559098e+00+5.76227188e-01j,6.72726512e-01+1.83922708e+00j,1.20560563e+00+6.78117037e-01j,4.29538012e-01+7.54646301e-01j,-6.50541067e-01-1.77113795e+00j,8.00323725e-01+3.81391525e-01j,-1.79416013e+00-2.49815702e-01j,2.52997756e-01-1.30613470e+00j,9.29833412e-01+2.36965775e-01j,-1.11810052e+00+4.83550072e-01j,6.19785786e-01-1.19449997e+00j,6.29019976e-01+6.17072821e-01j,5.62046409e-01-3.09657335e-01j,-3.83693188e-01-1.06308794e+00j,-1.46808505e+00+1.55387509e+00j,-1.97335243e-01+6.35346651e-01j,-9.43351269e-01-3.20672750e-01j,1.03174818e+00+7.94930220e-01j,8.16534996e-01-1.47481775e+00j,-2.33587295e-01-1.08491778e-01j,1.96896553e-01-1.73380780e+00j,1.05723393e+00+1.83623195e-01j,-1.76894426e-01+8.29144239e-01j
1.27607822e-01-6.59525156e-01j,-5.28004169e-01-3.21245432e-01j,6.94449425e-01-1.45745540e+00j,-4.94561076e-01-4.84499931e-01j,4.32972431e-01+7.00188875e-01j,-9.03012276e-01+3.81560445e-01j,-3.74806643e-01+1.53677940e+00j,-3.92821580e-01-9.87750053e-01j,2.81661510e-01+7.05777645e-01j,1.20335555e+00+6.18102670e-01j,-7.92327166e-01-2.93403834e-01j,-5.61838627e-01+8.94216061e-01j,-3.74768138e-01-2.11790562e-01j,1.25375950e+00-6.81154966e-01j,6.09477878e-01+6.98832035e-01j,-3.66039515e-01+1.97884011e+00j,-4.88281518e-01-1.51879787e-01j,2.80232668e-01-7.74802923e-01j,6.58257484e-01+1.49009430e+00j,-5.61651468e-01+3.50146532e-01j,2.77098417e-01+1.24095440e-01j,-5.09545326e-01-1.46735740e+00j,-4.99541044e-01-9.51411247e-01j,9.13820267e-02+3.47064495e-01j,3.52171421e-01-2.80543804e-01j
-3.61163139e-01-1.43637180e-01j,1.61376369e+00-3.46785188e-01j,7.52528906e-01-1.68279505e+00j,8.44298363e-01-3.86218309e-01j,-6.83222055e-01+2.23098278e-01j,-3.58244181e-01-3.33872318e-01j,-1.92391038e-01-1.72250581e+00j,9.74446774e-01+1.41850293e+00j,-3.53920937e-01+6.43451214e-02j,3.31478834e-01-4.72575665e-01j,-1.21402550e+00+1.69500291e+00j,4.97625589e-01-1.23398018e+00j,-4.96696472e-01+1.23002684e+00j,3.19743633e-01+1.65391135e+00j,2.91382432e-01+6.46353483e-01j,4.86967564e-02+1.04762077e-01j,1.00051415e+00+1.00755692e-03j,4.30590391e-01-2.26034641e-01j,-4.70276594e-01-3.33046913e-01j,-1.26258254e-01-8.49872351e-01j,-1.16798162e-01-7.41172791e-01j,-1.29081964e-01-1.23714709e+00j,6.22386932e-01+1.30093515e+00j,1.20089447e+00+1.52592313e+00j,2.09889412e-02+5.84768772e-01j
-1.53707564e+00+6.38778210e-01j,-1.01378894e+00+4.02550936e-01j,-1.74609303e-01+1.65670884e+00j,3.85425091e-01-1.05527914e+00j,4.51205254e-01-1.11865997e-03j,-1.52760267e-01-3.96749616e-01j,-1.63532996e+00-4.94607925e-01j,-1.15665615e+00-7.81210899e-01j,8.64311457e-01+1.62388539e+00j,-1.41879666e+00+3.03936005e-01j,-4.84391212e-01-1.59231424e-01j,8.84264469e-01+9.75455761e-01j,-2.07537174e-01-1.38515711e-01j,-1.46188766e-01-4.61557627e-01j,1.09265983e+00+6.71538115e-02j,1.41489148e-01+1.00644231e-01j,-1.05837464e+00-1.10313535e-01j,-1.48522377e+00-1.30620778e+00j,1.62804604e-01+9.55472946e-01j,2.01829433e-01+4.47618008e-01j,-1.99973726e+00+1.51883686e+00j,-9.49320793e-01-2.80039310e-01j,-1.44874573e-01+1.23271334e+00j,1.05296481e+00-1.16912591e+00j,-1.04670739e+00+6.36403322e-01j
2.90155888e-01+6.32207394e-01j,1.27510786e+00-5.22728443e-01j,-1.98332548e+00+6.97420359e-01j,-2.76816845e-01+4.88103390e-01j,5.28793335e-01+7.74285078e-01j,4.14504766e-01-8.35319996e-01j,-1.23710191e+00+1.49483597e+00j,1.26824522e+00-5.19160867e-01j,-1.26502907e+00+3.98920774e-01j,4.27672982e-01-1.05607390e+00j,1.09447205e+00-9.05036926e-04j,5.71267128e-01+2.57899761e-01j,-1.24550986e+00+3.40585709e-01j,-1.08336926e+00+1.34680057e+00j,-1.23088193e+00+4.43360806e-01j,1.13105071e+00-2.60328531e-01j,8.76083374e-01-1.16313922e+00j,-4.15753841e-01-2.70480365e-01j,8.51041317e-01-1.15761507e+00j,2.89996862e-01-1.00250232e+00j,-4.21526909e-01+9.55507159e-01j,1.74247491e+00-5.82189322e-01j,1.86678171e-01+1.42457652e+00j,3.67787123e-01-3.22542787e-01j,6.82120323e-01-7.29551315e-02j
3.81358147e-01+3.30448627e-01j,3.13551545e-01+1.28847325e+00j,-4.88403559e-01-8.26303959e-02j,-3.29490900e-01-1.20905352e+00j,4.13890123e-01+3.15788984e-01j,2.92237759e-01-1.20299339e+00j,3.21715355e-01+3.02219391e-02j,1.24176180e+00-5.69786787e-01j,5.92250824e-02+6.63552761e-01j,5.50710440e-01-4.79297161e-01j,4.88439560e-01+1.21542466e+00j,-3.45677346e-01+7.05547810e-01j,-1.94317031e+00-1.57330585e+00j,-9.17045355e-01+5.11846542e-01j,1.12817287e-02+2.75835991e-02j,-4.55213785e-01+1.79197717e+00j,3.08301449e-01-5.83336115e-01j,1.91264462e+00-4.75666761e-01j,2.60435104e-01-5.20758152e-01j,1.70996189e-01-5.10565162e-01j,-1.99750233e+00+6.08183742e-01j,-7.90625334e-01-1.85662031e-01j,-1.17708683e-01-4.98902559e-01j,1.84618235e-01-4.20738697e-01j,-1.49255788e+00+6.25914216e-01j
-1.30969250e+00+1.10145080e+00j,-1.67881072e+00-2.67219305e-01j,-1.14165378e+00+6.45218730e-01j,-9.36814547e-01-9.10241842e-01j,2.51385212e-01+1.16813755e+00j,7.73957253e-01+1.76790714e-01j,1.68710136e+00+1.34543335e+00j,1.98663473e-02+8.02497864e-02j,2.72065163e-01+2.28012085e-01j,-2.31258631e-01+1.27461028e+00j,1.00339842e+00+1.48274004e+00j,-3.28436613e-01-8.73637438e-01j,-4.73242283e-01+1.58873200e-01j,-8.31146479e-01-3.54859382e-01j,2.12418437e-01+3.00049782e-04j,1.82139874e-02-1.45160198e-01j,-1.95996976e+00+8.30332279e-01j,1.63616550e+00+5.65375090e-01j,-1.28210819e+00+4.58143950e-01j,-5.90828419e-01-1.17102599e+00j,-3.78824204e-01+9.92087841e-01j,7.51192331e-01+2.51451492e-01j,1.54913151e+00-1.95596766e+00j,-1.47354722e+00-7.53894329e-01j,2.33995318e-01+1.85692310e+00j
-1.13778925e+00+1.19132411e+00j,1.84555054e-02-3.42325687e-01j,1.68591499e-01+3.10516357e-03j,2.81147718e-01-1.86123705e+00j,8.62996817e-01+5.80312967e-01j,7.68218040e-01-1.93695879e+00j,3.23712111e-01-5.23843288e-01j,2.98578262e-01+9.25460815e-01j,4.70859528e-01-2.21539021e-01j,7.78009534e-01-2.77387828e-01j,-1.16590595e+00-2.95861214e-01j,5.77615023e-01+1.02880001e-01j,9.57301140e-01+6.14890933e-01j,1.28867793e+00+4.33436155e-01j,-8.15562248e-01+2.86966205e-01j,-3.38943005e-01+2.64089108e-01j,1.06833375e+00-1.53357983e-01j,-5.41004896e-01+8.90307426e-01j,5.66804171e-01-1.22143912e+00j,-6.04929447e-01+4.11952019e-01j,2.40443468e-01+3.78464699e-01j,3.25766325e-01-9.68069792e-01j,2.24771500e-01+3.37906480e-01j,1.16574562e+00-1.48616409e+00j,-1.98053992e+00+1.30683351e+00j
5.88685274e-01+4.01147366e-01j,5.96793175e-01-8.81664753e-01j,1.21704018e+00-7.22533464e-01j,5.20266533e-01+2.70497799e-02j,2.07477570e-01+6.88336134e-01j,1.13969326e-01+3.10493469e-01j,4.86401081e-01+8.88632298e-01j,-1.17776155e-01+3.85648489e-01j,7.61833429e-01+9.00322914e-01j,-1.46645331e+00+5.84283590e-01j,6.83765411e-02-1.05626881e+00j,-9.27420378e-01-5.54444551e-01j,5.59763908e-02+1.25661612e+00j,1.28683329e-01+1.98941147e+00j,-1.13701320e+00-1.21271563e+00j,1.14152169e+00-8.05750608e-01j,-3.50184172e-01+4.49579716e-01j,-1.20523489e+00-4.69189882e-01j,-2.72417545e-01-2.06457585e-01j,1.03797317e-01+6.43871546e-01j,-1.27023125e+00+1.13325727e+00j,1.37986195e+00+4.79560733e-01j,-1.45756912e+00-1.54087305e-01j,2.92778254e-01-1.46900606e+00j,-4.52575207e-01-1.00635624e+00j
-2.95746356e-01-6.39613390e-01j,-5.70404768e-01+1.52691436e+00j,-7.42772818e-02-2.16793031e-01j,-1.21885872e+00-1.39302397e+00j,4.90306854e-01-6.63750172e-01j,-4.40029860e-01-3.04280281e-01j,7.06528187e-01-2.21787691e-01j,1.14572513e+00-9.17806149e-01j,4.22824621e-01+3.82416248e-02j,7.32125282e-01+1.39929605e+00j,1.73658371e-01+1.52012467e-01j,-5.11873245e-01+4.22446251e-01j,-3.76487762e-01-6.52389765e-01j,-3.36431026e-01-2.49470711e-01j,1.47495341e+00-3.17031860e-01j,-1.05435133e-01+4.30049062e-01j,-9.53557491e-01-1.18475425e+00j,-9.21523571e-02+1.27536058e-01j,8.19255829e-01-3.37426782e-01j,6.17602348e-01+1.20316947e+00j,1.28448951e+00+6.65548563e-01j,4.35022354e-01+6.95176125e-01j,6.06997728e-01+5.43832779e-01j,1.30241954e+00+2.10334182e-01j,-1.40175080e+00-1.73118174e+00j
-1.63883853e+00-1.13814068e+00j,-4.91808444e-01-5.54325819e-01j,-1.30226350e+00+1.31712615e+00j,-3.60132933e-01+5.88421822e-01j,-4.71935987e-01-3.01153183e-01j,-1.56654727e+00+1.75999761e-01j,-8.26762915e-01-1.66493177e-01j,-1.11728072e+00-6.64402485e-01j,2.51864195e-01+1.71714640e+00j,6.61611557e-04-9.12778139e-01j,2.03442097e-01+6.12420559e-01j,1.41390562e-01-4.11535740e-01j,2.23324299e-02-1.07167339e+00j,-1.10547078e+00-5.92638493e-01j,-2.91368961e-01-4.82446700e-01j,7.00213909e-02+4.79577541e-01j,-1.36139822e+00+8.39576960e-01j,5.86354852e-01-4.81469184e-01j,-4.67577457e-01-5.16883850e-01j,9.79816914e-02+1.17826939e+00j,-1.58209610e+00-1.42981243e+00j,-5.76242447e-01+8.66609812e-01j,-3.76250505e-01-4.56194162e-01j,5.11685371e-01-1.82061195e-01j,6.96100950e-01-8.24000359e-01j
-8.62610102e-01+1.79242480e+00j,-1.25455391e+00-1.51699185e-01j,-7.29229450e-01-6.37948513e-02j,-2.66968727e-01-2.85152465e-01j,3.11327815e-01+1.08964968e+00j,1.26606023e+00-6.88391924e-02j,-1.19934297e+00-6.48135900e-01j,9.84227657e-01+7.18648195e-01j,-4.07266617e-03-1.55682456e+00j,3.23353529e-01+4.53829765e-02j,-1.45823371e+00-1.09746933e-01j,-2.66951561e-01-1.39222383e-01j,4.90904808e-01+8.86117935e-01j,-4.78328705e-01-4.24178600e-01j,9.23443794e-01+3.89977932e-01j,8.58875036e-01-1.54970407e-01j,7.64521003e-01+8.03797007e-01j,1.99733520e+00+1.52423298e+00j,-8.69878531e-01+9.97721195e-01j,-3.06968659e-01+1.59688330e+00j,1.74685514e+00-6.94032431e-01j,3.85875344e-01-8.17554712e-01j,6.20690107e-01+5.74243903e-01j,-1.55954719e+00-1.69366205e+00j,7.37732887e-01+1.12143600e+00j
-6.31748915e-01-3.83041501e-01j,1.33606637e+00-8.93139601e-01j,-5.57869434e-01+3.72977853e-01j,-1.85478210e-01-1.20311499e+00j,9.91490364e-01-1.34631097e+00j,-4.56505775e-01+1.70663440e+00j,6.82165742e-01+1.17002714e+00j,-1.96752727e+00+3.17010164e-01j,6.84613466e-01+1.11228430e+00j,5.72595596e-02-5.63865066e-01j,4.29940939e-01+3.85697126e-01j,9.41640854e-01-1.92879081e+00j,7.86642075e-01+3.89104366e-01j,-4.84530687e-01+2.51096249e-01j,1.54747903e+00+4.34464693e-01j,5.63477755e-01+1.05218542e+00j,1.68851364e+00-2.34835625e-01j,-1.91665411e-01+2.21806526e-01j,4.27623153e-01-6.01051569e-01j,1.47190106e+00+2.76289701e-01j,4.68493938e-01+1.12225974e+00j,-2.27695704e-01-3.22719574e-01j,3.82792354e-01-1.30120730e+00j,5.87858438e-01+1.35575068e+00j,-1.36062241e+00-3.35325599e-01j
-6.96688414e-01+7.11747885e-01j,3.31257582e-01-2.08811879e-01j,-1.22614861e-01+3.53229284e-01j,3.35745215e-01+1.92861259e+00j,1.98709130e-01-4.07046080e-01j,1.28979838e+00+1.89605713e-01j,2.53969193e-01+1.41000152e+00j,3.31832886e-01-1.62378341e-01j,1.09223509e+00-6.83927536e-01j,-2.83877820e-01+1.31728411e-01j,-1.52072191e+00-2.58959889e-01j,-8.74210119e-01+6.96501017e-01j,9.08398628e-02-1.22318506e-01j,6.53824568e-01-1.79087067e+00j,-1.00188041e+00+7.73826122e-01j,2.03485489e-01+6.48842216e-01j,-7.57499218e-01-4.19866562e-01j,1.31438136e-01+6.95567131e-01j,-5.74498415e-01-9.22939539e-01j,-7.83103228e-01-1.43429613e+00j,-1.33621025e+00+1.81785822e-01j,3.86068344e-01-7.64875412e-01j,1.74494302e+00+1.33680904e+00j,-1.25968486e-01+1.64643383e+00j,1.59733951e+00-5.06954432e-01j
-9.02721643e-01+8.68721485e-01j,2.63756037e-01-1.44992518e+00j,5.62385321e-01+2.44834423e-01j,-9.08771515e-01+1.16054368e+00j,1.79920638e+00-1.00572824e+00j,-1.09955847e+00+8.72366428e-02j,-6.78119659e-02+2.80955553e-01j,-1.60645914e+00+1.05753112e+00j,-1.84380567e+00+9.65254307e-02j,-8.22271585e-01+3.55198383e-02j,-4.73190069e-01-6.02514505e-01j,-1.19087696e-01-3.09126616e-01j,7.65823841e-01-1.17305267e+00j,-8.91923904e-03+4.51949120e-01j,1.06974638e+00-1.37487459e+00j,-4.56524134e-01+1.01138580e+00j,1.10926640e+00+8.28148365e-01j,6.83510065e-01+1.04971778e+00j,-1.12132835e+00+4.09815311e-02j,2.40817785e-01+1.06575119e+00j,-4.91176575e-01+1.19747972e+00j,-5.60514688e-01-1.64589965e+00j,6.42766476e-01-1.04454947e+00j,3.48443985e-01-2.22301483e-02j,1.18449342e+00+8.49190712e-01j
1.02004123e+00+3.52099895e-01j,-1.56254351e+00-1.93852186e-01j,3.68753314e-01+6.47192240e-01j,-2.60053664e-01-5.83524704e-02j,1.19608450e+00-7.04203844e-01j,8.03306818e-01-3.50006580e-01j,1.17921031e+00-1.46595478e+00j,1.54054379e+00-1.02650166e-01j,-1.48299026e+00+5.24360418e-01j,4.65116739e-01+5.40394783e-02j,1.13620770e+00-1.41710746e+00j,-1.23141575e+00-1.56369424e+00j,1.15937769e+00+3.91204119e-01j,-3.86688113e-01-4.65277910e-01j,3.68483543e-01+1.85955048e+00j,-4.15562391e-01+1.95325243e+00j,2.11330295e-01-7.98649073e-01j,-7.87972212e-02+1.40847445e-01j,2.25292087e-01+9.16262150e-01j,-1.26564252e+00-4.91968393e-01j,-7.16175079e-01-3.43978912e-01j,-3.70180845e-01-8.52114201e-01j,-6.04229689e-01-5.21788895e-02j,1.14561081e+00+3.85200262e-01j,1.85666800e-01+1.03189707e-01j
-1.30614984e+00+5.54878354e-01j,-3.54722500e-01-8.27810287e-01j,-3.95042419e-01+2.66543150e-01j,1.66653764e+00+3.75072718e-01j,-2.97973394e-01-6.80401921e-03j,1.15714824e+00+9.06465530e-01j,-8.69027138e-01-1.08382016e-01j,-1.41232252e-01-2.03905344e-01j,-7.44801879e-01+1.35761523e+00j,1.24505270e+00-1.98490453e+00j,-1.72715187e-01-6.87017202e-01j,1.95235467e+00-3.19169760e-01j,-5.14883518e-01-1.63817644e-01j,7.01131821e-01-1.87379122e-01j,-9.08008337e-01+7.80077219e-01j,1.96000731e+00-1.26791954e-01j,-1.82521105e+00+9.09070969e-01j,1.09668875e+00+2.51075745e-01j,6.74057245e-01+1.18651390e-02j,-3.08723927e-01+5.50606728e-01j,1.00270116e+00+4.43720818e-01j,1.26811802e+00-1.26920795e+00j,1.16312873e+00+3.34405899e-01j,-6.75729513e-01-1.94204712e+00j,1.03825414e+00+3.52541685e-01j
-9.00692701e-01+1.22895718e-01j,-2.40293503e-01-9.34052467e-01j,-5.37313700e-01+8.69545221e-01j,1.40692830e-01-6.73598528e-01j,-5.11376143e-01-5.04467487e-02j,1.90289879e+00-4.55708236e-01j,-1.63594484e-01-1.23431337e+00j,-5.38207054e-01+1.67788732e+00j,4.32497263e-01-4.64749128e-01j,1.52293086e-01+1.23751068e+00j,1.05779874e+00+4.07379866e-01j,-1.48417151e+00+1.30406666e+00j,5.62925339e-02-3.67844462e-01j,5.45275450e-01+4.33472157e-01j,8.15892458e-01-2.00178862e-01j,1.14484549e+00-1.33860588e+00j,-4.47600603e-01-3.04595947e-01j,1.27881539e+00+1.87704110e+00j,-9.27568674e-02+9.79448557e-02j,-4.48639870e-01-3.70166302e-02j,2.00339556e-01+7.05990314e-01j,-4.94925737e-01+4.71548676e-01j,-1.23742461e+00+8.89659882e-01j,1.37413812e+00+9.65986252e-02j,-1.67877722e+00-1.07474279e+00j
1.16147327e+00+2.53368139e-01j,-1.25809264e+00+1.77154315e+00j,7.61405230e-01+5.70295572e-01j,-3.44370008e-01+4.45724726e-01j,-2.95861840e-01-1.72238410e+00j,1.52939796e-01+1.08410680e+00j,-4.22226459e-01-1.07124698e+00j,1.00848317e+00+1.88731194e-01j,8.70057702e-01+9.72430706e-01j,-1.67771959e+00+7.55596161e-03j,-1.30692005e-01-7.47714520e-01j,8.83988142e-02-4.87822056e-01j,-7.73154020e-01-7.30896473e-01j,-1.48311102e+00-5.27946949e-02j,1.28323936e+00+3.93849850e-01j,-1.12128544e+00+1.01496661e+00j,-6.44443035e-01+7.40421295e-01j,-8.36096525e-01+3.51521730e-01j,5.69793820e-01+9.68809128e-01j,-1.15016258e+00-6.64444804e-01j,-4.76858616e-02+5.78575134e-01j,1.29768348e+00-1.58905768e+00j,-1.00344133e+00-8.46477509e-01j,8.55349541e-01-4.31576014e-01j,2.88695097e-01-1.47042418e+00j
-8.01244497e-01+1.67199731e+00j,-6.96051836e-01-1.23386168e+00j,4.38353300e-01-2.01443702e-01j,2.24422336e-01+6.73431873e-01j,-3.83781433e-01-7.15140581e-01j,-3.40877891e-01-1.90079451e-01j,-1.10316730e+00-1.19852209e+00j,-2.25655556e-01+1.05074477e+00j,1.36168718e-01-3.66406560e-01j,-4.45516109e-01+1.16522551e+00j,1.12408471e+00+1.26394093e+00j,-1.28953600e+00+4.37749863e-01j,-7.98484325e-01+3.58776808e-01j,-1.34187913e+00+3.16657543e-01j,-8.83119106e-02+2.40049362e-02j,-4.96254921e-01-1.24876475e+00j,7.45064497e-01-1.19105518e+00j,-3.92059326e-01-4.06405210e-01j,1.21706378e+00+1.32484066e+00j,-1.55588210e+00+2.42256641e-01j,1.37354386e+00+1.17629170e+00j,-1.33226514e+00-1.45737618e-01j,5.37435770e-01+2.57340550e-01j,1.26997709e-01+1.04946315e+00j,1.93452835e-02+3.24811459e-01j
-5.55077314e-01+4.90577221e-01j,-1.16249323e-01-1.51531696e-01j,-1.06097269e+00+1.85291529e-01j,1.73345625e+00-3.57311457e-01j,6.19725347e-01-8.86238575e-01j,1.22393453e+00+1.69252396e-01j,-4.27224636e-02-1.47651350e+00j,-7.43692636e-01-1.06298757e+00j,-1.88124359e+00-2.68145323e-01j,4.90325809e-01-1.62015438e-01j,-1.74414778e+00-4.37979996e-02j,7.33364344e-01-8.34165812e-02j,-1.52545595e+00+1.25819921e-01j,1.72280669e+00-8.13801289e-02j,1.32418680e+00-7.08935022e-01j,1.43113017e-01+1.77652454e+00j,-2.83343554e-01+3.40299368e-01j,-1.40457058e+00-9.49928045e-01j,7.94963360e-01+6.12810135e-01j,3.19857836e-01+7.06189394e-01j,-7.32604980e-01-1.48278475e-01j,-2.71111250e-01+8.02044630e-01j,-4.57366705e-01+1.75063610e-01j,1.65627241e+00+1.37143135e-01j,-1.16535532e+00+1.32859194e+00j
-1.88564897e+00-7.40775347e-01j,6.53390408e-01-7.74750233e-01j,-4.80028629e-01-8.55052233e-01j,1.46274567e-02-1.39722216e+00j,6.08449697e-01+7.81306744e-01j,-1.17879868e-01-1.79143935e-01j,4.61386919e-01-8.90088081e-01j,-7.21641302e-01-6.03508949e-03j,1.84411538e+00+1.27668679e+00j,5.75833321e-01+1.61388099e+00j,-4.10900831e-01-1.19449985e+00j,1.86347628e+00-1.95852387e+00j,9.67572689e-01+1.87512004e+00j,-1.95715737e+00+9.54250336e-01j,-7.13720322e-02+5.08868456e-01j,-8.05844545e-01-3.25206041e-01j,9.53860283e-01+1.26091003e+00j,-8.78512859e-01-1.16760659e+00j,7.84470320e-01-1.69454980e+00j,3.05346012e-01+6.14547014e-01j,1.60137117e+00+2.81389236e-01j,1.25536311e+00+4.90498304e-01j,-1.02949178e+00+1.64167750e+00j,9.45688486e-02+3.24374914e-01j,-1.28961885e+00+5.21839142e-01j
1.31941903e+00+3.64880562e-01j,3.36275339e-01+3.11662555e-01j,-4.33747053e-01+3.79923105e-01j,-1.76676786e+00-1.07668602e+00j,6.98101521e-01-9.43286419e-01j,1.10272026e+00-5.06271839e-01j,1.59741879e-01-3.01612020e-01j,1.45263565e+00+8.34541321e-01j,-1.71418095e+00+6.90759897e-01j,7.82822371e-01+2.61918783e-01j,-1.45224905e+00+7.05532074e-01j,-1.64789677e-01+7.12473869e-01j,6.44646406e-01+7.47630596e-01j,-8.07652473e-02+1.00884175e+00j,-4.57745820e-01+8.38150263e-01j,-1.08009785e-01+5.58490276e-01j,-1.81864691e+00-2.58529305e-01j,-1.04304874e+00-4.34982777e-02j,6.65556431e-01+1.73182130e+00j,1.37883985e+00+2.96337485e-01j,1.65666378e+00-7.19141960e-02j,-1.80299997e-01-2.08946973e-01j,-1.40489364e+00-6.64960146e-01j,-1.23824883e+00+3.00147057e-01j,1.51371884e+00+2.17260122e-01j
-1.79042375e+00+1.39279783e+00j,-1.29514503e+00-6.00381374e-01j,5.78557491e-01+6.27820492e-02j,-2.14159727e-01-6.57674551e-01j,1.02659547e+00+1.19050705e+00j,-3.21101189e-01-2.63633728e-02j,-1.96354616e+00-6.83145523e-02j,-4.97094631e-01+4.40319538e-01j,3.22615862e-01-5.41811109e-01j,-1.00161183e+00+4.04851079e-01j,7.64055252e-01-3.49400520e-01j,-8.72756958e-01+1.28762007e-01j,-8.49249363e-01+1.77795470e+00j,-1.96609944e-01+4.56137657e-01j,4.69172716e-01+6.75959587e-01j,7.43326783e-01-4.75101709e-01j,-4.28420067e-01+1.93813562e-01j,4.02527809e-01-3.62902671e-01j,-8.02371264e-01-9.26904678e-02j,7.21825600e-01-2.40201235e-01j,6.00882888e-01-9.69224215e-01j,-4.84836578e-01-2.49370128e-01j,6.48901463e-02+9.28324223e-01j,-1.46419668e+00+1.52711105e+00j,4.91489410e-01-2.39298344e-01j
-1.09086037e-01+1.38710737e-01j,2.24347591e-01+1.48876524e+00j,1.69811404e+00+3.03760529e-01j,-5.31239271e-01+8.23093653e-02j,1.02596033e+00-2.71988392e-01j,8.41913223e-02+3.76069307e-01j,1.64568663e-01+1.17314470e+00j,4.71770763e-03-1.22942495e+00j,7.70523548e-02-5.98572493e-02j,6.89864039e-01+3.53282690e-01j,-4.33087349e-03-6.37822390e-01j,-8.23593855e-01-5.45540154e-02j,2.01616287e-01-8.08617592e-01j,-2.29856372e-03+2.01021671e-01j,-1.48248470e+00-2.92126656e-01j,6.94356203e-01-7.92115211e-01j,5.11089921e-01-1.43668807e+00j,-7.32222795e-01-1.14432454e-01j,1.15637970e+00+1.44389188e+00j,7.57999420e-02-1.32952011e+00j,-1.40095711e-01-1.03173733e-01j,-1.55074894e+00+9.19527054e-01j,-1.75858974e-01+4.52007055e-01j,5.21492839e-01-6.46652222e-01j,8.68372917e-02-2.65594244e-01j
-3.64780664e-01-7.62822390e-01j,-8.02130222e-01-2.15168715e-01j,1.46558332e+00-7.67277718e-01j,6.31750107e-01-3.42681408e-02j,1.52481377e+00+1.68096030e+00j,2.61862516e-01-1.60916495e+00j,1.94005990e+00-2.08841056e-01j,-5.09564877e-02-4.62565780e-01j,1.53409004e-01-6.92515612e-01j,-4.11956280e-01-1.12047648e+00j,-6.53627157e-01-1.02916598e+00j,-5.25563955e-01+6.66041374e-01j,-7.84996152e-03-4.00732726e-01j,-1.19318008e+00+4.20953751e-01j,9.02503967e-01+9.48369503e-01j,3.07000399e-01+8.82431030e-01j,5.10942817e-01-3.39129210e-01j,-6.18923903e-01-1.33476031e+00j,-2.22529858e-01+1.49464881e+00j,-1.41654301e+00+2.84788847e-01j,4.78665352e-01-2.78772116e-01j,5.94406366e-01-9.64471340e-01j,-1.89152956e-01+1.91576707e+00j,-1.41907811e+00+1.42608464e+00j,1.84033632e-01+7.95660019e-01j
3.88820052e-01-1.18157506e+00j,3.62632036e-01-8.29375982e-01j,-6.64607048e-01-5.15658855e-02j,9.64904308e-01+6.29117966e-01j,1.22584450e+00-2.05086470e-01j,9.08472538e-02-1.77595353e+00j,-5.16789317e-01-7.72473574e-01j,1.20539212e+00-6.78107738e-01j,-4.24879670e-01-5.91456890e-02j,-1.22177708e+00+1.02341127e+00j,-5.53869247e-01+1.17996573e-01j,-1.30240655e+00-2.26106882e-01j,-7.33171940e-01-5.50810099e-01j,4.66657162e-01-1.02217674e-01j,2.31294394e-01-1.33962047e+00j,1.59612894e-01-2.18634367e-01j,4.29099321e-01+1.16170371e+00j,-6.82940722e-01+5.36168933e-01j,8.33421230e-01-8.21525335e-01j,-1.54014194e+00+4.98674870e-01j,4.20436382e-01-1.53712034e-01j,-5.25121808e-01-3.44593763e-01j,1.81602335e+00-7.94794559e-02j,-8.91672850e-01+3.23639035e-01j,1.85305715e-01+9.70770359e-01j
-1.04806936e+00+2.85873055e-01j,-8.17828655e-01-1.74610138e-01j,-6.80678189e-02-1.09570527e+00j,-7.69577742e-01+7.63121843e-01j,-1.22268498e+00+1.83478594e-01j,-3.89182568e-01-5.21550894e-01j,2.86167860e-01+4.42425132e-01j,8.42423677e-01-9.62692261e-01j,-1.43266606e+00-7.68860579e-02j,-1.82601213e-01-1.21987820e-01j,-2.38129377e-01-4.42285061e-01j,-8.19054842e-01-5.90662718e-01j,-2.70743608e-01-2.27723420e-02j,1.27511418e+00-1.91429877e+00j,-3.57700109e-01+1.30571842e-01j,-8.79891396e-01+4.06293869e-01j,-6.99994564e-02-4.15601015e-01j,4.60057974e-01-1.84053385e+00j,1.80136585e+00-2.52108574e-02j,-1.87512875e-01+9.28469658e-01j,2.32610226e-01+7.49082565e-01j,-9.02285099e-01-1.39976680e+00j,9.96905327e-01-7.26599216e-01j,1.76142502e+00-1.03968799e+00j,-9.46505785e-01+9.00204182e-01j
